CheckoutYear,CheckoutMonth,MaterialType,Checkouts,Title
2017,2,AUDIOBOOK,29,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2017,2,BOOK,7,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.
2017,2,BOOK,2,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2017,2,EBOOK,11,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2017,2,BOOK,1,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2017,2,EBOOK,5,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2017,2,EBOOK,2,"Harry Potter y el misterio del prÃ_ncipe: Harry Potter Serie, Libro 6"
2017,2,AUDIOBOOK,74,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2017,2,BOOK,41,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2017,2,EBOOK,2,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2017,2,BOOK,25,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.
2017,2,EBOOK,12,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2017,2,BOOK,3,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2017,2,EBOOK,3,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2017,2,AUDIOBOOK,26,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2017,2,BOOK,43,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2017,2,EBOOK,2,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2017,2,BOOK,3,"Harry Potter y la cÃ¡mara secreta / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2017,2,BOOK,2,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2017,2,EBOOK,3,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2017,2,BOOK,6,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2017,3,BOOK,7,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2017,3,BOOK,41,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.
2017,3,BOOK,3,The unofficial Harry Potter insults handbook : 101 comebacks for the Slytherin in your life / Birdy Jones & Laura J. Moss.
2017,3,BOOK,1,The science of Harry Potter : how magic really works / Roger Highfield.
2017,3,EBOOK,4,"Harry Potter y el misterio del prÃ_ncipe: Harry Potter Serie, Libro 6"
2017,3,BOOK,1,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2017,3,AUDIOBOOK,37,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)"
2017,3,BOOK,7,Harry Potter : the artifact vault / written by Jody Revenson.
2017,3,EBOOK,12,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2017,3,BOOK,2,The psychology of Harry Potter : an unauthorized examination of the boy who lived / edited by Neil Mulholland.
2017,3,BOOK,1,If Harry Potter ran General Electric : leadership wisdom from the world of the wizards / Tom Morris.
2017,3,BOOK,36,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2017,3,EBOOK,1,Harry Potter's Bookshelf: The Great Books Behind the Hogwarts Adventures
2017,3,BOOK,1,"The Lexicon : an unauthorized guide to Harry Potter fiction and related material / Steve Vander Ark, with John Kearns, Lisa Waite Bunker, Belinda Hobbs."
2017,3,EBOOK,14,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2017,3,AUDIOBOOK,41,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2017,3,BOOK,1,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2017,3,BOOK,3,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2017,3,BOOK,1,"God, the devil, and Harry Potter : a Christian minister's defense of the beloved novels / John Killinger."
2017,3,AUDIOBOOK,42,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2017,3,BOOK,6,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.
2017,3,EBOOK,2,Charmed Knits: Projects for Fans of Harry Potter
2017,3,EBOOK,19,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2017,3,BOOK,2,"Harry Potter y la cÃ¡mara secreta / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2017,3,BOOK,1,"Harry Potter y el cÃ¡liz de fuego / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2017,3,BOOK,1,Harry Potter Ã  l'Ã©cole des sorciers / J.K. Rowling ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2017,3,EBOOK,1,Boys and Girls Forever: Children's Classics from Cinderella to Harry Potter
2017,3,EBOOK,3,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2017,3,EBOOK,2,"Harry Potter y las RelÃ_quias de la Muerte: Harry Potter Serie, Libro 7"
2017,3,AUDIOBOOK,45,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2017,3,AUDIOBOOK,33,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2017,3,EBOOK,2,The Complete Idiot's Guide to the World of Harry Potter
2017,3,BOOK,38,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2017,3,BOOK,5,"Harry Potter : magical places from the films : Hogwarts, Diagon Alley and beyond / by Jody Revenson."
2017,3,EBOOK,18,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2017,3,BOOK,10,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.
2017,3,BOOK,1,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2017,3,EBOOK,18,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2017,3,BOOK,2,Harry Potter et la chambre des secrets / J.K. Rowling ; illustrations de Emily Walcker ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2017,3,BOOK,5,"Harry Potter and the cursed child : parts one and two / based on an original new story by J. K. Rowling, John Tiffany and Jack Thorne ; a new play by Jack Thorne."
2017,3,BOOK,23,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.
2017,3,BOOK,1,Looking for God in Harry Potter / John Granger.
2017,3,EBOOK,2,The Sorcerer's Companion: A Guide to the Magical World of Harry Potter
2017,3,EBOOK,5,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2017,3,BOOK,38,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2017,3,BOOK,8,The unofficial guide to crafting the world of Harry Potter : 30 magical crafts for witches and wizards -- from pencil wands to house colors tie-dye shirts / Jamie Harrington ; foreword by Dinah Bucholz.
2017,3,BOOK,1,"Hali Bote yu mo fa shi = Harry Potter and the philosopher's stone / [Ying] J.K. Luolin, zhu ; Su Nong, yi."
2017,3,BOOK,35,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2017,3,BOOK,1,"Harry Potter y la orden del FÃ©nix / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2017,3,AUDIOBOOK,48,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2017,3,EBOOK,226,Harry Potter and the Cursed Child: Parts One and Two: The Official Script Book of the Original West End Production
2017,3,EBOOK,41,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2017,3,EBOOK,4,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2017,3,BOOK,37,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2017,3,BOOK,1,Harry Potter y el legado maldito. Partes uno y dos / una nueva obra de Jack Thorne.
2017,3,BOOK,40,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2017,3,EBOOK,2,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2017,3,AUDIOBOOK,5,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged) (Unabridged)"
2017,3,EBOOK,3,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2017,3,BOOK,28,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.
2017,3,BOOK,1,"Hali Bote : huo bei de kao yan = [Harry Potter and the goblet of fire] / J.K. Luolin (J.K. Rowling), zhu ; Peng Qianwen, yi."
2017,3,EBOOK,3,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2017,3,AUDIOBOOK,76,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2017,3,BOOK,5,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2017,3,EBOOK,22,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2017,3,EBOOK,3,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2017,3,BOOK,1,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2017,3,BOOK,3,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2017,3,BOOK,37,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,4,BOOK,1,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2005,4,BOOK,1,New clues to Harry Potter book 5 hints from the ultimate unofficial guide to the mysteries of Harry Potter
2005,4,BOOK,9,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,4,BOOK,1,Exploring Harry Potter
2005,4,BOOK,1,Sticks and stones the troublesome success of childrens literature from Slovenly Peter to Harry Potter
2005,4,BOOK,1,sorcerers companion a guide to the magical world of Harry Potter
2005,4,BOOK,6,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2005,4,BOOK,1,Harry Potter et le prisonnier DAzkaban
2005,4,BOOK,1,Harry Potter et la coupe de feu
2005,4,BOOK,1,The irresistible rise of Harry Potter / Andrew Blake.
2005,4,BOOK,2,So you think you know Harry Potter
2005,4,BOOK,1,Harry Potter et la chambre des secrets
2005,4,BOOK,2,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2005,4,BOOK,16,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,4,BOOK,1,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2005,4,BOOK,1,Ultimate unofficial guide to the mysteries of Harry Potter
2005,4,BOOK,1,Kids letters to Harry Potter from around the world an unauthorized collection
2005,4,BOOK,1,Gospel according to Harry Potter spirituality in the stories of the worlds most famous seeker
2005,4,BOOK,1,Harry Potter y la camara secreta
2005,4,BOOK,8,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2005,4,BOOK,1,Harry Potter and the goblet of fire
2005,4,BOOK,1,Harry Potter and the Bible the menace behind the magick
2005,4,BOOK,1,Looking for God in Harry Potter / John Granger.
2005,4,BOOK,1,Whats a Christian to do with Harry Potter
2005,4,BOOK,2,Muggles guide to the wizarding world exploring the Harry Potter universe
2005,4,BOOK,1,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa."
2005,4,BOOK,2,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2005,4,BOOK,23,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,4,BOOK,2,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,5,BOOK,39,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,5,BOOK,1,Harry Potter y el prisionero de Azkaban
2005,5,BOOK,2,sorcerers companion a guide to the magical world of Harry Potter
2005,5,BOOK,15,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2005,5,BOOK,1,Harry Potter and the prisoner of Azkaban
2005,5,BOOK,1,Hari Potta to kenja no ishi Harry Potter and the philosophers stone
2005,5,BOOK,3,So you think you know Harry Potter
2005,5,BOOK,2,We love Harry Potter well tell you why
2005,5,BOOK,2,The science of Harry Potter : how magic really works / Roger Highfield.
2005,5,BOOK,2,magical worlds of Harry Potter a treasury of myths legends and fascinating facts
2005,5,BOOK,2,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa."
2005,5,BOOK,3,Harry Potter and the chamber of secrets
2005,5,BOOK,1,Harry Potter y el cÂ liz de fuego
2005,5,BOOK,1,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2005,5,BOOK,1,Hari Potta to Azukaban no shujin Harry Potter and the prisoner of Azkaban
2005,5,BOOK,2,Kids letters to Harry Potter from around the world an unauthorized collection
2005,5,BOOK,1,Gospel according to Harry Potter spirituality in the stories of the worlds most famous seeker
2005,5,BOOK,4,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,5,BOOK,1,Harry Potter and the Bible the menace behind the magick
2005,5,BOOK,2,J K Rowling the wizard behind Harry Potter
2005,5,BOOK,1,Harry Potter and the Order of the Phoenix
2005,5,BOOK,2,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2005,5,BOOK,1,The irresistible rise of Harry Potter / Andrew Blake.
2005,5,BOOK,3,New clues to Harry Potter book 5 hints from the ultimate unofficial guide to the mysteries of Harry Potter
2005,5,BOOK,22,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,5,BOOK,24,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,5,BOOK,2,Harry Potter y la camara secreta
2005,5,BOOK,3,hidden key to Harry Potter understanding the meaning genius and popularity of Joanne Rowlings Harry Potter novels
2005,5,BOOK,1,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2005,5,BOOK,6,Muggles guide to the wizarding world exploring the Harry Potter universe
2005,5,BOOK,1,Boys and girls forever childrens classics from Cinderella to Harry Potter
2005,5,BOOK,1,Harry Potter et la coupe de feu
2005,5,BOOK,4,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2005,5,BOOK,1,Whats a Christian to do with Harry Potter
2005,5,BOOK,3,Ultimate unofficial guide to the mysteries of Harry Potter
2005,5,BOOK,1,"God, the devil, and Harry Potter : a Christian minister's defense of the beloved novels / John Killinger."
2005,5,BOOK,1,Hari Potta to himitsu no heya Harry Potter and the Chamber of Secrets
2005,5,BOOK,22,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2005,6,BOOK,6,Muggles guide to the wizarding world exploring the Harry Potter universe
2005,6,BOOK,1,Harry Potter et la chambre des secrets
2005,6,BOOK,5,Harry Potter and the goblet of fire
2005,6,BOOK,5,magical worlds of Harry Potter a treasury of myths legends and fascinating facts
2005,6,BOOK,37,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2005,6,BOOK,1,Harry Potter y el prisionero de Azkaban
2005,6,BOOK,5,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2005,6,BOOK,2,Harry Potter y el cÂ liz de fuego
2005,6,BOOK,1,J K Rowling the wizard behind Harry Potter
2005,6,BOOK,1,Harry Potter and the Bible the menace behind the magick
2005,6,BOOK,4,Kids letters to Harry Potter from around the world an unauthorized collection
2005,6,BOOK,2,Hari Potta to himitsu no heya Harry Potter and the Chamber of Secrets
2005,6,BOOK,1,"God, the devil, and Harry Potter : a Christian minister's defense of the beloved novels / John Killinger."
2005,6,BOOK,3,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2005,6,BOOK,1,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2005,6,BOOK,1,Harry Potter and the chamber of secrets
2005,6,BOOK,3,Hari Potta to kenja no ishi Harry Potter and the philosophers stone
2005,6,BOOK,24,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2005,6,BOOK,2,We love Harry Potter well tell you why
2005,6,BOOK,1,hidden key to Harry Potter understanding the meaning genius and popularity of Joanne Rowlings Harry Potter novels
2005,6,BOOK,1,The science of Harry Potter : how magic really works / Roger Highfield.
2005,6,BOOK,68,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,6,BOOK,3,Ultimate unofficial guide to the mysteries of Harry Potter
2005,6,BOOK,42,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,6,BOOK,4,Harry Potter and the Order of the Phoenix
2005,6,BOOK,2,The irresistible rise of Harry Potter / Andrew Blake.
2005,6,BOOK,3,New clues to Harry Potter book 5 hints from the ultimate unofficial guide to the mysteries of Harry Potter
2005,6,BOOK,1,Harry Potter & tÃªn tÃ_ nhÃ¢n ngá»¥c Azkaban / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2005,6,BOOK,2,So you think you know Harry Potter
2005,6,BOOK,30,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,6,BOOK,7,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2005,6,BOOK,2,Gospel according to Harry Potter spirituality in the stories of the worlds most famous seeker
2005,6,BOOK,2,"Haeri PÊ»otÊ»Åè wa pul Å_i chan = Harry Potter and the goblet of fire / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn, ChÊ»oe In-ja omgim."
2005,6,BOOK,4,Looking for God in Harry Potter / John Granger.
2005,6,BOOK,2,Harry Potter and the prisoner of Azkaban
2005,6,BOOK,4,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,6,BOOK,2,Exploring Harry Potter
2005,6,BOOK,1,Hari Potta to Azukaban no shujin Harry Potter and the prisoner of Azkaban
2005,6,BOOK,2,sorcerers companion a guide to the magical world of Harry Potter
2005,7,BOOK,2,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2005,7,BOOK,1,Hari Potta to himitsu no heya Harry Potter and the Chamber of Secrets
2005,7,BOOK,2,Ultimate unofficial guide to the mysteries of Harry Potter
2005,7,BOOK,5,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2005,7,BOOK,1,Exploring Harry Potter
2005,7,BOOK,2,"Haeri PÊ»otÊ»Åè wa pul Å_i chan = Harry Potter and the goblet of fire / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn, ChÊ»oe In-ja omgim."
2005,7,BOOK,1,Haeri PÊ»otÊ»Åè wa mabÅèpsa Å_i tol = Harry Potter and the philosopher's stone / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn omgim.
2005,7,BOOK,1,Harry Potter chiec coc lua
2005,7,BOOK,2,Harry Potter y el prisionero de Azkaban
2005,7,BOOK,25,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,7,BOOK,22,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,7,BOOK,2,Gospel according to Harry Potter spirituality in the stories of the worlds most famous seeker
2005,7,BOOK,3,Harry Potter and the Bible the menace behind the magick
2005,7,BOOK,268,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,7,BOOK,3,New clues to Harry Potter book 5 hints from the ultimate unofficial guide to the mysteries of Harry Potter
2005,7,BOOK,4,Harry Potter and the goblet of fire
2005,7,BOOK,5,Harry Potter y la camara secreta
2005,7,BOOK,30,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2005,7,BOOK,1,So you think you know Harry Potter
2005,7,BOOK,2,The science of Harry Potter : how magic really works / Roger Highfield.
2005,7,BOOK,1,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2005,7,BOOK,1,Harry Potter and the goblet of fire
2005,7,BOOK,1,We love Harry Potter well tell you why
2005,7,BOOK,2,Haeri PÊ»otÊ»Åè wa pimil Å_i pang = Harry Potter and the chamber of secrets / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn omgim.
2005,7,BOOK,1,Whats a Christian to do with Harry Potter
2005,7,BOOK,1,Harry Potter and the prisoner of Azkaban
2005,7,BOOK,1,Harry Potter et la coupe de feu
2005,7,BOOK,7,J K Rowling the wizard behind Harry Potter
2005,7,BOOK,2,Harry Potter et le prisonnier DAzkaban
2005,7,BOOK,4,Muggles guide to the wizarding world exploring the Harry Potter universe
2005,7,BOOK,3,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,7,BOOK,45,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,7,BOOK,1,Kids letters to Harry Potter from around the world an unauthorized collection
2005,7,BOOK,3,magical worlds of Harry Potter a treasury of myths legends and fascinating facts
2005,7,BOOK,1,Haeri Poto wa Ajukaban ui choesu Harry Potter and the prisoner of Azkaban
2005,7,BOOK,1,Looking for God in Harry Potter / John Granger.
2005,7,BOOK,1,The irresistible rise of Harry Potter / Andrew Blake.
2005,7,BOOK,1,"God, the devil, and Harry Potter : a Christian minister's defense of the beloved novels / John Killinger."
2005,7,BOOK,3,Harry Potter and the chamber of secrets
2005,7,BOOK,4,Harry Potter y el cÂ liz de fuego
2005,7,BOOK,29,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2005,7,BOOK,3,sorcerers companion a guide to the magical world of Harry Potter
2005,7,BOOK,1,Boys and girls forever childrens classics from Cinderella to Harry Potter
2005,7,BOOK,1,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2005,7,BOOK,1,Harry Potter & tÃªn tÃ_ nhÃ¢n ngá»¥c Azkaban / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2005,8,BOOK,1,Harry Potter y el prisionero de Azkaban
2005,8,BOOK,2,magical worlds of Harry Potter a treasury of myths legends and fascinating facts
2005,8,BOOK,2,hidden key to Harry Potter understanding the meaning genius and popularity of Joanne Rowlings Harry Potter novels
2005,8,BOOK,1,Harry Potter Narnia and The lord of the rings
2005,8,BOOK,1,Harry Potter and the Order of the Phoenix
2005,8,BOOK,2,Looking for God in Harry Potter / John Granger.
2005,8,BOOK,1,We love Harry Potter well tell you why
2005,8,BOOK,5,New clues to Harry Potter book 5 hints from the ultimate unofficial guide to the mysteries of Harry Potter
2005,8,BOOK,3,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2005,8,BOOK,2,Harry Potter chiec coc lua
2005,8,BOOK,1,Harry Potter et la chambre des secrets
2005,8,BOOK,46,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,8,BOOK,4,The science of Harry Potter : how magic really works / Roger Highfield.
2005,8,BOOK,1,Harry Potter and the chamber of secrets
2005,8,BOOK,2,Haeri Poto wa Ajukaban ui choesu Harry Potter and the prisoner of Azkaban
2005,8,BOOK,5,Ultimate unofficial guide to the mysteries of Harry Potter
2005,8,BOOK,9,sorcerers companion a guide to the magical world of Harry Potter
2005,8,BOOK,1,Boys and girls forever childrens classics from Cinderella to Harry Potter
2005,8,BOOK,2,Harry Potter and the goblet of fire
2005,8,BOOK,4,Kids letters to Harry Potter from around the world an unauthorized collection
2005,8,BOOK,3,Gospel according to Harry Potter spirituality in the stories of the worlds most famous seeker
2005,8,BOOK,34,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2005,8,BOOK,1,Haeri PÊ»otÊ»Åè wa mabÅèpsa Å_i tol = Harry Potter and the philosopher's stone / Joaen K. Rolling chiÅ_m ; Kim Hye-wÅèn omgim.
2005,8,BOOK,30,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,8,BOOK,2,Harry Potter and the prisoner of Azkaban
2005,8,BOOK,6,J K Rowling the wizard behind Harry Potter
2005,8,BOOK,3,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2005,8,BOOK,6,The plot thickens-- : Harry Potter investigated by fans for fans / edited by Galadriel Waters ; cover art by Melissa Rogers ; illustrations by Michelle Heran ... (et al.)
2005,8,BOOK,23,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2005,8,BOOK,3,Harry Potter y el cÂ liz de fuego
2005,8,BOOK,2,Harry Potter y la camara secreta
2005,8,BOOK,24,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2005,8,BOOK,193,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2005,8,BOOK,1,Harry Potter and the half-blood prince [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPre.
2005,8,BOOK,1,Wizards : the quest for the wizard from Merlin to Harry Potter / John Matthews.
2005,8,BOOK,1,Harry Potter et la coupe de feu
2005,8,BOOK,1,Harry Potter & tÃªn tÃ_ nhÃ¢n ngá»¥c Azkaban / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2005,8,BOOK,3,So you think you know Harry Potter
2005,8,BOOK,2,Exploring Harry Potter
2005,8,BOOK,1,Whats a Christian to do with Harry Potter
