CheckoutYear,CheckoutMonth,MaterialType,Checkouts,Title
2011,8,BOOK,2,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2011,9,BOOK,4,The Holy Bible.
2011,9,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2011,9,BOOK,2,Holy Bible containing the Old and New Testaments the text carefully printed from the most correct copies of the present authorized translation including the marginal readings and parallel texts with a commentary and critical notes designed
2011,9,BOOK,3,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2011,9,BOOK,1,Holy Bible containing the Old and New Testaments translated out of the original tounges and with the former translations diligently compared and revised Authorized King James Version with all proper names divided into syllables accented
2011,10,BOOK,2,Holy Bible NIrV New International Readers Version
2011,10,BOOK,1,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2011,10,BOOK,3,The Holy Bible.
2011,10,BOOK,1,Young's literal translation of the Holy Bible / by Robert Young.
2011,10,BOOK,3,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2011,10,AUDIOBOOK,1,Complete Audio Holy Bible (Unabridged)
2011,10,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2011,11,AUDIOBOOK,3,Complete Audio Holy Bible (Unabridged)
2011,11,BOOK,1,The Holy Bible.
2011,11,BOOK,1,Holy Bible New International Version containing the Old Testament and the New Testament
2011,11,BOOK,2,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2011,11,BOOK,3,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2011,12,BOOK,1,Holy Bible New International Version containing the Old Testament and the New Testament
2011,12,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2011,12,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2011,12,BOOK,2,The Holy Bible.
2011,12,BOOK,1,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2011,12,BOOK,2,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2011,12,BOOK,1,"Santa Biblia : NVI, Nueva VersiÌ_n International = Holy Bible : NIV, New International Version."
2012,1,BOOK,1,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2012,1,BOOK,1,Holy Bible New International Version containing the Old Testament and the New Testament
2012,1,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,1,BOOK,1,Holy Bible NIrV New International Readers Version
2012,1,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,1,BOOK,2,The Holy Bible.
2012,1,BOOK,2,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,2,BOOK,1,Holy Bible containing the Old and New Testaments translated out of the original tongues and with the former translations diligently compared and revised by His Majestys special command authorized King James version
2012,2,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,2,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,2,BOOK,1,The New World idea index to the Holy Bible. Edited by Harvey K. Griffith.
2012,2,BOOK,2,The Holy Bible.
2012,2,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,2,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,3,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,3,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,3,AUDIOBOOK,1,Complete Audio Holy Bible (Unabridged)
2012,3,BOOK,2,The Holy Bible.
2012,3,BOOK,3,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,4,BOOK,2,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2012,4,AUDIOBOOK,1,Complete Audio Holy Bible (Unabridged)
2012,4,BOOK,1,The hidden wisdom in the Holy Bible.
2012,4,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,5,BOOK,1,The Holy Bible.
2012,5,EBOOK,3,"The Holy Bible: Old and New Testaments, King James Version"
2012,5,BOOK,1,Holy Bible containing the Old and New Testaments the text carefully printed from the most correct copies of the present authorized translation including the marginal readings and parallel texts with a commentary and critical notes designed
2012,5,BOOK,2,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,5,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,5,BOOK,1,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,6,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,6,EBOOK,1,"The Holy Bible: Old and New Testaments, King James Version"
2012,6,BOOK,1,The Holy Bible.
2012,6,EBOOK,1,"The Holy Bible: Douay-Rheims Version, Challoner Revision, The Old and New Testaments"
2012,7,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,7,BOOK,1,The Holy Bible.
2012,7,BOOK,1,Holy Bible the 21st Century King James Version containing the Old Testament and the New Testament
2012,7,BOOK,2,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,7,EBOOK,1,"The Holy Bible: Douay-Rheims Version, Challoner Revision, The Old and New Testaments"
2012,7,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,7,EBOOK,5,"The Holy Bible: Old and New Testaments, King James Version"
2012,7,BOOK,1,"Santa Biblia : NVI, Nueva VersiÌ_n International = Holy Bible : NIV, New International Version."
2012,7,BOOK,1,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2012,7,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,8,EBOOK,1,"The Holy Bible: Old and New Testaments, King James Version"
2012,8,BOOK,1,Holy Bible New International Version containing the Old Testament and the New Testament
2012,8,BOOK,1,Holy Bible the 21st Century King James Version containing the Old Testament and the New Testament
2012,8,BOOK,1,The New World idea index to the Holy Bible. Edited by Harvey K. Griffith.
2012,8,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,8,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,8,BOOK,2,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,9,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,9,EBOOK,3,"The Holy Bible: Old and New Testaments, King James Version"
2012,9,EBOOK,1,"The Holy Bible: Douay-Rheims Version, Challoner Revision, The Old and New Testaments"
2012,9,AUDIOBOOK,1,Complete Audio Holy Bible (Unabridged)
2012,9,BOOK,1,The Holy Bible.
2012,10,BOOK,1,Holy Bible containing the Old and New Testaments translated out of the original tongues and with the former translations diligently compared and revised by His Majestys special command authorized King James version
2012,10,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,10,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,10,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,10,BOOK,1,"Santa Biblia : NVI, Nueva VersiÌ_n International = Holy Bible : NIV, New International Version."
2012,11,BOOK,1,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,11,AUDIOBOOK,1,Complete Audio Holy Bible (Unabridged)
2012,12,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2012,12,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2012,12,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2012,12,BOOK,1,The Holy Bible [text (large print)] : containing the Old and New Testaments : translated out of the original tongues and with the former translations diligently compared and revised : King James Version.
2012,12,BOOK,1,Jesus : his life in verses from the King James Holy Bible / art by Gennady Spirin.
2013,1,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2013,1,BOOK,1,The Holy Bible.
2013,1,EBOOK,3,"The Holy Bible: Old and New Testaments, King James Version"
2013,1,AUDIOBOOK,2,Complete Audio Holy Bible (Unabridged)
2013,1,BOOK,1,The Holy Bible : containing the Old and New Testaments : New Revised Standard Version.
2013,2,BOOK,1,Holy Bible New International Version containing the Old Testament and the New Testament
2013,2,AUDIOBOOK,3,Complete Audio Holy Bible (Unabridged)
2013,2,BOOK,2,"Fu mu yu hai zi de gou tong sheng jing = Parents and child's communicating holy bible / Hao Tian, Zhang Huiping, bian zhu."
2013,2,BOOK,1,Holy Bible the 21st Century King James Version containing the Old Testament and the New Testament
